condition,projection,bits,context,sample_id,block_index,n_tokens,input_sha256,labels_sha256,nll,delta_nll,kl
WQ8,WQ,8,2048,39,86,2048,f61d15167f8d4133ea214c6666aea81a11ca189ca4a51df3d7df4a9f32dbfc41,c5e210333fdce11cf0ffc53cbd016048c41ba65eea40da1ebf27e6289a545d74,2.4146735668182373,-0.0007035732269287109,0.0009867219487205148
WQ8,WQ,8,2048,40,69,2048,ecb1483dc2e18caffacf41f5e510aeeee70b01740c46e4d338fbff394cfa1e65,79231f9fedce47c9c1feb74a08316a3b500170a537fc2f2351a8f8a721821c13,2.640284776687622,-0.002860546112060547,0.001121958950534463
WQ8,WQ,8,2048,41,96,2048,60c27b336ed6a8c18fcde80ee352f70080acee19cc854da8827c632921b61b5e,8c3e5ff1d60b7548fcd1a4f8c417514060ed9b659b7a5a575c14ef1925104cfd,2.9002740383148193,-0.005944013595581055,0.0011000923113897443
WQ8,WQ,8,2048,42,111,2048,054544cd89aed87b240dcb8f3350fd75fa66f9e7b310fa040ad62159998db107,13a648594c238852dd1b3abf875dd8bf4a1978c053d642bddd1692473a3e7152,2.3879599571228027,0.0002377033233642578,0.0009231801377609372
WQ8,WQ,8,2048,43,104,2048,194b0036f6eed8ac0679b3de5ab18e204fa3e36fe5703a2f511e81d630aaf9a3,064c0b4ec4484b608e9ebe64d56ee52bae7dec939a75c427cf6d456609ede927,2.757946014404297,0.0018572807312011719,0.0010104612447321415
WQ8,WQ,8,2048,44,134,2048,6623021a970793613e7d29b9cfdb580ba70f8beeadf6f8022203685ee0d04d09,35a8240aced5f3342922bc29b4c3a0f2797fc85b5a25fdda70f322c4a98d814a,2.9814789295196533,0.0016605854034423828,0.0009169163531623781
WQ8,WQ,8,2048,45,67,2048,5b7435eb8294094e094a8a5701b004aef2f50a4d5ff8da62df0d653d0d147c91,9f3d068bd2e1e4d34eb11f4d46868290394a0457735daae194d9535eeb8749f6,2.4686665534973145,-0.0028693675994873047,0.0010596754727885127
WQ8,WQ,8,2048,46,52,2048,c42df66f179fec4bed6bc6ea75bb298576f34b33edb5192c11fbecd6ee5e2dbf,8efaca47c011af5cc3dbcc9976937b2db472b6883165a4b61b1c6d482177dd2e,2.3909378051757812,0.0008044242858886719,0.00130363367497921
WQ8,WQ,8,2048,47,123,2048,2b2bc4354b0f7c5298df20248b65999583dc40b7b5d8913860b58d4f31a67d71,92ec347e73f2c28e990fe2c167de0f568f58956826ad0a2ae3285dff6b3f6549,2.2719979286193848,-0.0019054412841796875,0.0008860653033480048
WQ8,WQ,8,2048,48,10,2048,b75ad37e7d25a7dc1e7d9e7e93724b6215417732940da4816877f2402295aa1b,6b09c3f673f36dba501cbeb6fdaae7f5829b08b1355f8db9c3c876f6379e35f8,2.6542043685913086,-0.001550436019897461,0.0010252115316689014
WQ8,WQ,8,2048,49,59,2048,795245b19899ac5ff529bac36cee69fad97689199431ad73acbed17d3dd720c0,d71ce66ffdcabc51b81db45c39f52e1e86cf9f8fe0444582f1fe9f503c045052,2.275505542755127,-0.0010809898376464844,0.000989252352155745
WQ8,WQ,8,2048,50,90,2048,3eb8eb91c811f87efaeebe3e66e4f3897e5654c9e36a9d97d28cc38f7eaf90cf,30805a0e8a337cc57db7f2c0b50be3bcdf3272a1346162ff31b1ad6889f9fc52,2.8436686992645264,-0.0020780563354492188,0.0009948739316314459
WQ8,WQ,8,2048,51,12,2048,3924e212376afcce822167775e4b7f6df72bd9d7a50dbd64e80a7c03b1f66fbc,37708bd58546c27bdb9cae546b81e57dc5a2eb6d47df5a0378d7042c4fd7d517,2.5511648654937744,-0.0008778572082519531,0.0011383630335330963
WQ8,WQ,8,2048,52,6,2048,c28653fc6962ad492ec2f12b1c4a8beb9b3c7bbb0e43bfde89118454817b1911,99d2ff942dee6e18b7310f08e0dd1b3be52ac486659065f315ab42c860f22c22,1.7741204500198364,0.0028618574142456055,0.0009780960390344262
WQ8,WQ,8,2048,53,98,2048,0261aee3ed953c97e4fb48910abf3791263f66ad55b9be4416d9fd65ab27ce53,8872cb58f2aa79bd2ac93fd12e7e93ece1e8d62f75e2fe6f9f5893b715a119f8,2.7639570236206055,-0.003519296646118164,0.001059401431120932
WQ8,WQ,8,2048,54,62,2048,393e78b9d9b51099691e9c74ab844641e556e1535efa0e4137f7df16f6818990,38a27596f5954c7e8e4657b0f7dc66de70bbdc8b52b646f83742fb167a054de9,2.847926378250122,-0.003804922103881836,0.0009361374541185796
WQ8,WQ,8,2048,55,106,2048,b1f856d8e8c275e63f8a8288f5c8764488e7b3b158bcf40e8c2469cac18b1e6f,2c627def35cfa18f2ff5ab126f7c551da612364c88c94ca4778d21575f2d8793,2.7749147415161133,0.0002918243408203125,0.0009798677638173103
WQ8,WQ,8,2048,56,48,2048,111e846c1afc51b385724b25cae254b8fa61a0f8e149f7314fdd2755acadefea,9c6bcd41850d9733d86da30d8d6afa6340b6e9a1991c63775d86720057114be2,2.8038861751556396,0.0005176067352294922,0.000984962796792388
WQ8,WQ,8,2048,57,57,2048,d96ff1c537de5b06937f53c52ab2118bbd5ffbbad5f65869e80aefc960096fa9,0533da760b7430289edcb0ecc4a5aba86300b061c241ea3a61a9a96321b53322,2.003577470779419,-0.0041332244873046875,0.0010895839659497142
WQ8,WQ,8,2048,58,89,2048,d1c1922e23951e32a5e86cbcef1277adfd4dc526531597871b17c992328ae3e2,3923c7bc803d17e21ed437c3f884591a3588622249807a36291c1f64acb51462,2.7685978412628174,-0.0013844966888427734,0.0012206056853756309
WQ8,WQ,8,2048,59,85,2048,7a73577bcda1b69b229dffce519dcda80cdac6bf9b9ad5ae1fb4b14b72e68f5e,c018fdc598792ea0693ad2bbe112fa4244d58227c28c329804b8c6711091f300,2.4921133518218994,2.5510787963867188e-05,0.0009747282019816339
WQ8,WQ,8,2048,60,103,2048,012cc3d5a10bf9cf1283c429a3a0b4aac838a72e6ffc3199aebd05ab0544d2f8,411a89e73bb96f8e952c1fb17ae271fbbe727130554d2487fd271a065a06173b,2.5759971141815186,0.00011181831359863281,0.000986252911388874
WQ8,WQ,8,2048,61,75,2048,9efbf84514b0fea9bb09d35d2dab9bd35ee4ee605bf6d81e21644e0d1f5b9042,9c472be30a0fccbaf0328a5d699042a37a297300c41334ada29ad935df57fe2e,2.5631988048553467,0.0017468929290771484,0.0009254277101717889
WQ8,WQ,8,2048,62,51,2048,d5e97c1df65c6b9fdc4bb3d7ed0fb43e9f6a51caf6d1f9c3c10d12391920ad93,826d4c2394fab556d93fc50aa12353ee5c1b8ba340cc2b5d90a4dfe6230a1d6a,2.4487144947052,-0.004499912261962891,0.0009460195433348417
WQ8,WQ,8,2048,63,43,2048,696893d293ec00b6be32eb5fe72ef425b858014926f21e7427d652154ec51c69,23a5e80c7e804a71baa38866b1723d47ec9104973a14945bd678e436c315cb3f,3.321850538253784,0.0019092559814453125,0.001249415217898786
WQ4,WQ,4,512,0,68,512,ae16cd2f87fc656abc0929021075a3b9ed61f3e88b34184754e7dbebd76ec193,08256215c109e87d3a72dfa0489d9857afb1e4c873b20a9855050de5b59437da,2.791806221008301,0.014893770217895508,0.03160659223794937
WQ4,WQ,4,512,1,100,512,3b744cfa8d587e08d920606f255dd1689ab24c6276571e94ed0b74be1d01de43,25713b5578546ce636ce43536d8158b6f6a73a191cc66a03ed5b11784e21cc6e,3.0708632469177246,0.014077186584472656,0.019704198464751244
WQ4,WQ,4,512,2,76,512,218ba9a35776a953f13e4b544faf23f37bab2530c1aa178ce5a18da6c78482be,7d3c80f663038307dc13a0f815e3778b452a435ba7d496806dbdf330ceac3ee0,2.8570401668548584,0.014903783798217773,0.012217320501804352
WQ4,WQ,4,512,3,140,512,99ad214b32ceb627ad7dcd26e7c4b968490d2921509ce77b169fa235b400825c,7671c21d03fc9a4d83c7f723cfcf939130c01a6c7b3ec7823dc31d6e7263d943,2.991598129272461,0.022796154022216797,0.013811924494802952
WQ4,WQ,4,512,4,44,512,bfa95e7ec878842678803ae23d2a234a823eec1ccce4b61c63bedfe94615385d,c456c6ec69e7331b0b7c013a7377a60f693e7e74eac82c3aaa340066e042521b,3.981069564819336,0.1111598014831543,0.019383644685149193
WQ4,WQ,4,512,5,20,512,0df6561709ae94fbe1d725835527b1025919ec0d4988ff7390e6b4617d148a0d,c1783a1aecf214b8e69bb00cdb61ea0e1823f8dc33e50cc8bd98e00de72b6314,2.231694459915161,0.035529375076293945,0.01237042248249054
WQ4,WQ,4,512,6,63,512,cb419afdeacc3f41a32badc0ebb2d0c499e6e00d780641ce39716478df0a20e5,861412028ae1bd379cc93139160cd0d9e6758e84f6347e077159c88cd83c7061,3.740891456604004,0.05292558670043945,0.019452489912509918
WQ4,WQ,4,512,7,37,512,b8ac611453ddedc7866701f4724f89e267e033102f94cf1edc0fcef046767649,0ab46fccff21d8f4768f9458aac7ecca09d52c8a0f59b5124e1bb1c281128eb8,2.436004638671875,-0.018783092498779297,0.025339245796203613
WQ4,WQ,4,512,8,142,512,3b878cc815eb2fd63fd166af88f34400e0044851af5f0199430452887354c73b,c6fc77e555e59488c7bf941f5fe2ddf1203ec29adba7ea64e262b9c61c8b3c04,2.7349812984466553,0.016055583953857422,0.018431546166539192
WQ4,WQ,4,512,9,54,512,c86b7db60afbc145d9762cf4ed3e9d4a646ab6beb6888ab76dfea844037ee385,d4e2357b45c895a3837df5ed504ec9c958364adcd1982e5bfdda624264699066,2.895878791809082,0.0493474006652832,0.017514394596219063
WQ4,WQ,4,512,10,64,512,beaec156fbaa2cc61d2299fa20f7f0d8a42d1931fb6ef189b1b57fd78698a8bc,d7a22ad9f4026fab50e53fc63eb8fa8ff3164267a997dcdc6f31facd73d14233,3.188333511352539,0.010338068008422852,0.01671072654426098
WQ4,WQ,4,512,11,82,512,a87dcf72965b9fd725594e983ccccafbff1f57504062f003d18769489fd7ea8e,3751210f5da4d56983a9edb710506df1239958a2a8a36654f223f62d48233904,2.5758728981018066,0.015071630477905273,0.01522742584347725
WQ4,WQ,4,512,12,125,512,ed4bc71e91b94bde605bf581c65860792a6c1e2992d889ac41c403096d155785,f67585beb4a8cdd5b8b31e251d29a7e09279f0d0a355c4d8cd90b11071355aa5,2.579803705215454,0.02706146240234375,0.015465236268937588
WQ4,WQ,4,512,13,25,512,d6aab0a496126054e48aa051bf1bb7ff85c1707e459a1405e9fb5871a99c9d77,d24849b4be0d0b0eac3ec00e9c4cdcaf714bcd92b314cb0e6412431aae68e06f,3.27126407623291,0.015198230743408203,0.014038149267435074
WQ4,WQ,4,512,14,87,512,9b1a4ade0323a3a637607e28dde6a773faa87580f3f967d3d27f581731d262eb,b978b20d5267d054cb5a6cc8bc87d71330d70eb7eaf4011398577fbb4186bc25,2.6369705200195312,-0.008991718292236328,0.01779622957110405
WQ4,WQ,4,512,15,18,512,19175ed1e88a1723548455982303dbb668ffa2879119aa2536679baedce70e1c,4b5642cb01e3c7fab6f171b7b5fe3e2093e064b0697dc0f6461b3cf96fee3666,2.87951397895813,0.026267290115356445,0.01297456119209528
WQ4,WQ,4,512,16,141,512,b1bb9ebc0420c60b2de6eb3d1b3dd33639e5e974c3e029df21b8de723d0050d2,c6529ade056fa5ad590f3d7b67bb5914d000d1949d0f03f6acb8286d6fee9fce,3.439802646636963,0.04011845588684082,0.01830122619867325
WQ4,WQ,4,512,17,130,512,1fdab8c48d099f86ec6048f89b43db1273768c11d43cdfdb2b102316b0c90378,644effaed3d64c5d78d31ef525516b354c50545a832d818930a38404ac3a3b9f,3.0547595024108887,0.0032377243041992188,0.015871930867433548
WQ4,WQ,4,512,18,133,512,ce122db72e7ef3172517f7508e60b074cd0e48cffbbbbf5a6eaa07cbd36c0399,efcf13a92162dcbac73615cd17a4055c5bc6ebbaae804ac0fa7b8ea911b0bde8,2.660956621170044,0.03825092315673828,0.021507278084754944
WQ4,WQ,4,512,19,33,512,dd3128a9ef793ddf9e9f294319a2b360cc15446ad5ad5e768d58375ac46f57d8,d1f96770ba4fff5f404d930d614910a50ffcf629145ab0c3a9be3a7d0d4a6a29,2.7745978832244873,0.049722909927368164,0.03193451091647148
WQ4,WQ,4,512,20,102,512,5d859c5643c83feb10bbd789bd43b3d785eea3ba0e317a8dc4339205b49030a4,8d749c41e642f93c2c9e23b7c36b1a260110d08663e0709af65afb8be9818be7,2.9301960468292236,0.0434572696685791,0.01829114556312561
WQ4,WQ,4,512,21,132,512,6301047c5e01b65f720a5df7598b0193b9a616788d3ebceea7c8ea3c557a6319,2a793c11483275658f9fcc85b3f70bf1ca9ccedf8d784f93673fdb70248d6262,2.7702407836914062,0.018876075744628906,0.015840008854866028
WQ4,WQ,4,512,22,83,512,4a19f00faec7f7a4366c30d505fb475f2a7f192ab0d555bb147f7a479899ea97,0f5e77072631e58c2319b5180446366f7a46833c2eec564de75ece6a1d4ffea2,2.7441346645355225,0.014185190200805664,0.014183064922690392
WQ4,WQ,4,512,23,101,512,98fd1552d1b6b33f61534cdfc6b173db98b9e091d5fa89e3738ff5e20555099f,0df69f0a17acddb90ae66ae6629fc602609bbf5f7a0fe733e5a724d3a9ba21c3,2.5560669898986816,0.056262969970703125,0.020593678578734398
WQ4,WQ,4,512,24,7,512,8628f147d8ba311f3331812340c7a0d3d29f803b14909474fe478fd9e71a860f,6f568a3ea896c63aa3ce960b5e1088c26f8a132354f2cf94c611ea6f3aa7588c,2.6740384101867676,0.03023695945739746,0.01564992591738701
WQ4,WQ,4,512,25,21,512,a49f726c8d23b3d3338f988ce283efd804cb31fd133960f513b494f10c918afa,02356aaa666127b370708a5fc78fee6a48f84ff24e38ee53eb27f546488ef8b8,2.979989767074585,0.04521608352661133,0.014954173937439919
WQ4,WQ,4,512,26,74,512,175163fcdf2b738f5bdba615d91bbec70a2d6766ec75d92cff25a3b5d80029f9,01001a3e575af55b15ff3e3537a932f78439134aebab718d6c2926a840f557a7,3.6020071506500244,0.05904221534729004,0.026875220239162445
WQ4,WQ,4,512,27,97,512,c311158b5fa0b5f1221f9a397a704f66754fc02513d38a6e748451634004f2ee,c5394ba5aae3a0bbd6648757f669dfa515620f554cc0d533962c119fc9c366b8,3.10923433303833,0.03334975242614746,0.01213911548256874
WQ4,WQ,4,512,28,93,512,c9f42896c7c32f34c6db6e60d286b701f94c1ac24ef31c3df64cbc5e777aebd2,445f4169214d04606ee7bd860a76e6d9a5309133f2e4e93b4586385cb304713a,3.153167724609375,0.02779865264892578,0.01934906281530857
WQ4,WQ,4,512,29,45,512,115989fee52a2f958d8a70912f5a0148d025cece056a65329a8b13668f2d3532,5b0284ed5eeb833942eb4fb22120e4cceca24899ebf7abcfaad5d786db45dfb0,2.860264778137207,-0.017181396484375,0.0269524697214365
WQ4,WQ,4,512,30,38,512,c620ca7a880f4f94b50e21893e805bb726552a7c6cfef9e0a503bca0bb5d8678,59d2ece4ff7b18dc6d5a3bf1f6eb330b37bf36780a042e2d3e9f176c2b475f9a,2.494521379470825,0.0211489200592041,0.013174314983189106
WQ4,WQ,4,512,31,115,512,3f912710cbd320f42462b53d3823db0e82ae0e4038739ff5fb53954a3d2a6105,060a582ba59f6c2a8fedfa29cc123c3f656bd49005710c8343a837a5158e95f5,3.040574073791504,0.02092576026916504,0.01541660912334919
WQ4,WQ,4,512,32,8,512,559b45f908701914464a398a4e23cbd2dfb27f0f616685418bbe0774face5a6e,cc8e0595a7e15fbb2080fd8ef63b4b198f7fffafa5b859b90cb0d41bee6a5ad6,2.4628994464874268,0.01833033561706543,0.014859788119792938
WQ4,WQ,4,512,33,116,512,2f78d326cc0a7105fdb2e5a61e47c535a3358d457563c0678ccaad7456bfcaac,8fea6b19518798fc04451d274688a8fa6eb371a5146b3b070a6ebd27d05a0625,3.2116360664367676,0.0316767692565918,0.015606695786118507
WQ4,WQ,4,512,34,72,512,2f7c90082b8e4f35e68e68fbcba1692814d41595bec18578482d5b80505d881a,9dbc4089a84b42672bbb6f9eeaa48cd5e3f7417ad1a907f3000626abedb1d6cd,3.116603136062622,0.007889509201049805,0.019532404839992523
WQ4,WQ,4,512,35,120,512,01e141aa9d676652f27cacf8ab88780d0484540fac271a62f976d214af9149fa,3450ba805db1aa894f32325471fbf9448fc348b352a851c853d3c8844e353145,3.373037338256836,0.04843401908874512,0.025051703676581383
WQ4,WQ,4,512,36,49,512,df7d4f6662a123670bc217259167c9d6c9f828f13bcd2fc5d5edd807a5d68a7c,5347734da6baec6e402c6847a72db52512f43b6a0edcd09ceb1eb3f923a7af0e,2.975407361984253,0.01203298568725586,0.017395077273249626
WQ4,WQ,4,512,37,50,512,1c3bd6c353e6a779185ec2cb40ef64d8c301d5ff264c26db6291eae8572229dd,9dcb403873ab4a96716786b9a28d9a96e76cec3b790a0778616fab8478ad43a9,3.211526393890381,0.08451294898986816,0.03185997158288956
WQ4,WQ,4,512,38,88,512,688111a06788bbd40c7736892676fa3687d1a1c1e1b2a364822dffb60acf1371,ec63481c58c7ee04521cd54e657ab30719e07e01ba379f2b0064eee1ec059448,2.8343214988708496,-0.006073474884033203,0.016967076808214188
WQ4,WQ,4,512,39,86,512,48570697a4dd16a0b55c07054277a4d400361b2e40e120f9bd5a280079991a7f,f017ff30e5905c55f293a04449e1da60521d3043d943b46487158d7c97c078f5,2.9954442977905273,0.001344442367553711,0.018901322036981583
WQ4,WQ,4,512,40,69,512,2d4feeae75c71a033ddef463f9c049033211872b8173cacf8c61b2773b4ea977,d07765c8ad80133cbdaad2c2e6734d6acb3a97df0c86a3316f5f9b6ab2ec897b,2.813278913497925,0.05936431884765625,0.02527669630944729
WQ4,WQ,4,512,41,96,512,b2d66294528c77f2ce5542b63c560b53a019ef3855fc23f22e576e2c24a22af5,711f41b404997593de91e04fcc1f59688e1044f0fa4f719136967525d012500f,4.019427299499512,0.0090789794921875,0.02752526104450226
WQ4,WQ,4,512,42,111,512,14d551e36a925b730c2fc620df4137bc0b3e07e504d9b5cb9fc5cb85d338e368,a1e4ee0bc81044d8d34d034b6006f7b58467d54ec34040550f16978e99753463,2.3809447288513184,0.010849714279174805,0.014721273444592953
WQ4,WQ,4,512,43,104,512,2f973847de2910024e3dd468aef48343ee9914919544804bd2ce7b6274c96536,f5978599316fa5edaba4e3e44a42155b8b3abaf1a0d43ceb78648674621ece02,3.183886766433716,0.03610849380493164,0.017726941034197807
WQ4,WQ,4,512,44,134,512,2140297a06f57efe14c78bd27f691bb449e014e4a75da0d2493d3cd6c8302ee2,74ee99cdf1afd846a2c84b4171b5fc476355866701b2fc98feeb8ddb62344725,3.4017672538757324,0.016702651977539062,0.019417252391576767
WQ4,WQ,4,512,45,67,512,8dfa6ea1f5b51ac3a7421963acad90a2412786c75f0ce258b8fe5cb751fb0ad4,1d3c37901ea0c9f85af4c5918b812300ff2a9b77e4af07c1613a44b2b97afd1b,2.8084774017333984,-0.007452964782714844,0.013705488294363022
WQ4,WQ,4,512,46,52,512,a9975feaf08183a6c92b6780eaa11bfa8b4e009f8719664e0cf61daadee29ca6,67bee3d7b80f8eb2551e7a5b836e4cb00e1d024a9858e758e922b2c4c0454242,2.9989264011383057,0.06426119804382324,0.020005855709314346
WQ4,WQ,4,512,47,123,512,f2f8c6f9fd0d5737ecef01872a27479d40c0128542bcdc2f650aacfa0871228d,1a41da669635ddfdd017a46cc49fb42e02dcdcc79f94f8db4e769b1a8e9dd28d,2.492952823638916,0.04527449607849121,0.014861376956105232
WQ4,WQ,4,512,48,10,512,1110fb9e38dfc961e91bbca80cdbcb7aec9255667d4be62b7d64ad2008086430,5ca63fbb2f66470d41065f1cb002e9a06d16b6336ec72af2dd76c4b09b39c6cb,2.925151824951172,0.008080005645751953,0.016487153246998787
WQ4,WQ,4,512,49,59,512,2ffb864d7680fe2f03e9c96a8ca13a1dcd9201d972b58055cdf1c54c016b3869,2a9d55bf974b6c85a74990d4db11f6f84941cdbd5670a5a770cf2dab7d82615f,2.6923484802246094,0.022243738174438477,0.014580205082893372
WQ4,WQ,4,512,50,90,512,565645b7de1588ccca175836fbe0a3445769209c98d06526c129fb453a20df82,ad1fd58631acbdc8259bf9f683638e317ea451b3ad19c0dacc669cb05c5aaede,2.8871231079101562,0.009409189224243164,0.01396150141954422
WQ4,WQ,4,512,51,12,512,47020c49aa9953b482fafbade3c350c281f1d37768dfd620ed4ed22215dffc21,a8a469a68d7b569db199606d9811dbb31b560edf39ff7ac7743bfa1dd2422dae,2.7337136268615723,0.0392460823059082,0.015132591128349304
WQ4,WQ,4,512,52,6,512,f6f428baca66fc8aa223e265fe167e8f3e66b33ee52ee27c5cfacd6988b6cffb,8fda12a3276f553c32781879a2907020a1b95b120a4008c5d047ee9404635781,2.232102155685425,0.027118921279907227,0.0248191449791193
WQ4,WQ,4,512,53,98,512,612685c9a843162b260eb1a39ea04835df7f4205fda89d2ee9029057956c4a2c,577b2892864b4039ebacae0fd392d9f9265698e6e2c31b00c3020887b5487ac1,3.121560573577881,0.03888249397277832,0.02662084251642227
WQ4,WQ,4,512,54,62,512,407e23a40d3b79a8ef1ed65739952a2967c01fb71f5ae80eca89f950966070c5,c87c89b138f647b50ea3517602b97c2017b3e81b8eb3f64e4fe71550705510ec,3.2804973125457764,0.00687098503112793,0.014763783663511276
WQ4,WQ,4,512,55,106,512,476847f11f8a83faeb4e3bb899f53f96dc04ee45ec360473b86b6fef85c520ec,c2e2d40d2e76ab39489312b4815e565bf71bded2423c32063665c90306b8b484,2.675630569458008,0.02458810806274414,0.011173013597726822
WQ4,WQ,4,512,56,48,512,683524ce59e2c3b9a90e4b6f80a2dc506837423066ee0069e0e9bd3a031cfcd3,c83d0c1969861d1c14c26919385156d653da6b82fe574ec002a483eb773a1a37,2.636301279067993,0.01596522331237793,0.0386897549033165
WQ4,WQ,4,512,57,57,512,d188307729885676d91094312beea8f9c6bdfe7b46d34ce19d3176b30f8d6721,8c56774c0912494f5718c16f24cadd18817d67ca61765ac7717e2f381efc69b1,2.5300345420837402,0.017509937286376953,0.014495471492409706
WQ4,WQ,4,512,58,89,512,7d37ebde45fe5a1327f7415b722a2152ba19239541b5b86171ad09110b88126b,583d6f94ff03af842635d512bee8f43a5e4536c5cd7db354fc202265110672f9,3.497314453125,0.07183408737182617,0.02210269123315811
WQ4,WQ,4,512,59,85,512,f787ea5a78872e8cac0aacadf2135dc6f7970768214b8a724acb5141af243601,65bb6d6a06285ce23477dcd5ab9e9eb0cbc60019a59f3b7448f7618685b1fdd0,2.829388380050659,0.05751490592956543,0.019924137741327286
WQ4,WQ,4,512,60,103,512,d68e8446d1f26fb4d13d7a806b96bea17f0630142bad0e74001b06c29ca2bd92,c2b4715ef6abbb41a35e1350e447684bb0d0dbd57d2fb9d9a3e6b9b7240d0a98,2.9441757202148438,0.04261422157287598,0.01750173047184944
WQ4,WQ,4,512,61,75,512,ca5268e69cb922f0dc43cf2131274a5f43fb65f8bcbbac618b4a43e9b99b0a85,2e8b2d3f0426eba924b4a98379eb92d2e64dc03bc9ecf594495fb9bef1510012,2.610670328140259,0.04661202430725098,0.014804708771407604
WQ4,WQ,4,512,62,51,512,5b3a8d8d253edbd82b4e45c124e433b1f329522e7a41a910b62fc2e161722a08,eadf4728fbc642b26417a5d55a5b564a5ac77fb435a5a9b5e3b6c4c4c620f114,3.246765613555908,0.015383720397949219,0.014686524868011475
WQ4,WQ,4,512,63,43,512,02aee5e343d97256d44fe0eb9c3f77668c53371f95c184e97dd53a610d530752,a10032c97181f82d2cdc3b9207991e6fae9b82c6ed45b476bbe0ea5cf36aab8e,3.8350272178649902,0.05806112289428711,0.018802745267748833
WQ4,WQ,4,2048,0,68,2048,7fa3218d5c0877a221d93c331014b13f9b0269f66ee885045391d7f6925bc18b,8ef5a58d30706108e4424bc7fd5ead54afe73dcf5205e88fd588fe5e14ce67ba,2.508615493774414,0.03087782859802246,0.021800504997372627
WQ4,WQ,4,2048,1,100,2048,727c409a44db036aaf99d9825120b8c5475979820ff1880281ca6700d93e997c,790974994d1df4ee2511c0a11d2a4b63b3f94cbc857670ebc32bd86a120c13c3,2.489013671875,0.03576803207397461,0.017772849649190903
WQ4,WQ,4,2048,2,76,2048,de5839302a1f8be2c62c604f2a574a4e959bf6b8903e83a6528c3e8615c4c71b,c10726a949d67a001e8537b229d682cb6f430e75a3868ab2eae32d9da26409f9,2.5360107421875,0.018849849700927734,0.014177536591887474
WQ4,WQ,4,2048,3,140,2048,5b5fbf9ed2f90d3b56310892d916c60c1590342ea5efacb9055505dca880067b,d5207eb0c712b5e67966701a30db2e91852ae6e21ce9c45201858637c2f46300,3.1036300659179688,0.036660194396972656,0.015080530196428299
WQ4,WQ,4,2048,4,44,2048,e83fe1126ef11362ca2c510be3b9d801a80d2ba95739f3b5bfdc1c5bdc635f58,d74147700327ce101764c03fed40a4e9745f79d073ec2b8c2585e025a259eb33,3.1761701107025146,0.05031871795654297,0.01678568124771118
WQ4,WQ,4,2048,5,20,2048,7297e92a528f854e162bf26846df4827597b3fef35dc0f8f0d160c27e12b82c3,3692af9e0a10e0563d9321971b56df001f57667c95cf35add673d55ed7e23fa7,2.552248954772949,0.03960084915161133,0.014645401388406754
WQ4,WQ,4,2048,6,63,2048,8d664704323e367f28e3fd14b1876e6e79b849e0a92a52cb7ab13e1f007648bd,010e9d87cbe94cd96a9c80e5a3acdb481237f902e2804ea887c5699d00f93f28,3.307654619216919,0.0550537109375,0.018906600773334503
WQ4,WQ,4,2048,7,37,2048,43eb711a5f90c2da86caadb1f57a6d78e33dd772ea669a188885cf29a856c8a9,e94543186b5037fa285edb016058de7c6a1c24f0ec5d2694716bbc221f735ca8,2.0721704959869385,0.021312713623046875,0.016760874539613724
WQ4,WQ,4,2048,8,142,2048,60f0636d47d2144bac213771617e6d26b641c621ca5598aa6f94d92f168e4440,961aeef219281deb3487d874ef56d4a1feeb09133cbb127c516026756b7d403d,2.860243320465088,0.04972648620605469,0.01836046390235424
WQ4,WQ,4,2048,9,54,2048,f2d06d6fadbb94a6b9673c03f34c5702bc62868f6af9464c5fafaf71bb3a7452,f825257be6a05712af7879420152d60daed2ff0ae2a63a9fc03ed9511493c1f2,2.2470269203186035,0.030286550521850586,0.01568222977221012
WQ4,WQ,4,2048,10,64,2048,309614f012e5fce8093ce5bd71979c6769344662aea1ad23a758d80708177086,5a689a9bb73117e9c73743ba89fbb373d253f702ca903217581c61da3020d81a,2.4094724655151367,0.005334377288818359,0.015901342034339905
WQ4,WQ,4,2048,11,82,2048,86b2e0be9829fa6afb50279461e5110faf95d29913a0b230fb6cf8d31281b03a,6e77798e36b094b40ae44b70ba876c18c99fcacb76db84d01723e016f28d9933,2.186187744140625,0.026810169219970703,0.014257117174565792
WQ4,WQ,4,2048,12,125,2048,0316e0ba92bc822a1de2775956f65f0c449bd8c94ec709d81a23aad83fd15618,214473bd123f552092a6e64a2a3621184d456c2f0d32d3655533ba4c0f6adfda,2.8492066860198975,0.04826545715332031,0.018216805532574654
WQ4,WQ,4,2048,13,25,2048,fb26dda67f40a157e5ce636f903062716d27e87ec6b75b77ae16773d4868ab89,b8c27a347ba7cd7ec1011c72802452816fdd20b467d1acf46668b8b7a5a2289e,2.7962253093719482,0.030706405639648438,0.017373239621520042
WQ4,WQ,4,2048,14,87,2048,d26d8831d4c6979689eccc963c941dacc2bb0f37fcc3467d1cef84078b6e23b3,0e26ddd8753ff529d3768c603e1b0a8ad9517c33a7e2bc26e322019bc3e7508b,2.5255095958709717,0.014679431915283203,0.0182659849524498
WQ4,WQ,4,2048,15,18,2048,2ad8fea8eaecfc4553fbe62df1d5188f2ba449614bb15e7d1b2abbf345a06b25,94b444d9a3f586aa986876eb813ff24e32e2c4a560e2e6f9dece8e2df242a679,2.490109920501709,0.01708507537841797,0.01252268347889185
